hand_category,position,stack_depth,blinds_level,villain_stack_category,opponent_action,is_3bet,action_history,final_pot_bb,hero_payoff,hero_won,showdown,hero_cards,villain_cards,timestamp,scenario_key
trash,BTN,very_deep,low,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[Q♣] [Q♠],[J♠] [9♣],2025-08-11T11:07:01.087479,trash|BTN|very_deep|low
trash,BTN,ultra_short,low,deep,call_mid,False,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",11.25,-5.625,False,True,[9♠] [A♦],[Q♣] [4♣],2025-08-11T11:07:01.521322,trash|BTN|ultra_short|low
trash,BB,very_deep,low,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[6♣] [4♦],[K♦] [8♦],2025-08-11T11:07:01.522184,trash|BB|very_deep|low
trash,BTN,very_deep,high,medium,fold,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",13.0,6.5,True,False,[J♥] [3♥],[T♥] [A♦],2025-08-11T11:07:01.522745,trash|BTN|very_deep|high
trash,BTN,medium,high,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",40.7,20.35,True,True,[5♣] [A♠],[J♥] [K♠],2025-08-11T11:07:01.954285,trash|BTN|medium|high
trash,BB,medium,low,very_deep,raise_high,True,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}]",113.25,56.625,True,True,[K♦] [5♣],[8♣] [3♥],2025-08-11T11:07:02.390125,trash|BB|medium|low
trash,BTN,ultra_short,high,deep,raise_mid,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",21.0,-10.5,False,False,[Q♥] [8♦],[T♣] [J♠],2025-08-11T11:07:02.390878,trash|BTN|ultra_short|high
trash,BB,very_deep,medium,deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",24.7,12.35,True,True,[8♣] [Q♠],[2♦] [7♠],2025-08-11T11:07:02.830727,trash|BB|very_deep|medium
trash,BTN,very_deep,low,very_deep,raise_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",49.69000000000001,24.845000000000006,True,True,[9♣] [6♦],[Q♣] [7♦],2025-08-11T11:07:03.266360,trash|BTN|very_deep|low
trash,BTN,medium,low,deep,call_mid,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",11.3,5.65,True,True,[T♥] [Q♣],[6♣] [Q♠],2025-08-11T11:07:03.702464,trash|BTN|medium|low
trash,BB,very_deep,medium,deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",21.75,-10.875,False,True,[5♦] [J♣],[A♦] [J♥],2025-08-11T11:07:04.137602,trash|BB|very_deep|medium
trash,BB,very_deep,medium,medium,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",16.1,-8.05,False,True,[K♥] [6♥],[6♣] [8♦],2025-08-11T11:07:04.572746,trash|BB|very_deep|medium
trash,BTN,very_deep,low,very_deep,call_small,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",18.0,9.0,True,True,[5♠] [9♣],[4♠] [2♠],2025-08-11T11:07:05.009586,trash|BTN|very_deep|low
trash,BB,very_deep,medium,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[K♥] [J♣],[5♠] [9♣],2025-08-11T11:07:05.010438,trash|BB|very_deep|medium
trash,BTN,very_deep,medium,short,call_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",18.299999999999997,9.149999999999999,True,True,[K♥] [K♣],[Q♦] [3♦],2025-08-11T11:07:05.444833,trash|BTN|very_deep|medium
trash,BTN,very_deep,medium,medium,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[T♦] [8♥],[2♣] [Q♥],2025-08-11T11:07:05.445665,trash|BTN|very_deep|medium
trash,BB,deep,high,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",5.25,-2.625,False,False,[2♣] [3♠],[5♣] [6♠],2025-08-11T11:07:05.446321,trash|BB|deep|high
trash,BB,very_deep,low,deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",17.4,8.7,True,True,[8♠] [T♦],[6♠] [J♠],2025-08-11T11:07:05.880714,trash|BB|very_deep|low
trash,BB,very_deep,low,deep,raise_mid,True,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",129.0,-64.5,False,False,[7♦] [K♠],[J♣] [5♥],2025-08-11T11:07:05.881584,trash|BB|very_deep|low
trash,BTN,deep,low,medium,raise_mid,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",44.220000000000006,22.110000000000003,True,True,[Q♥] [Q♣],[8♥] [J♦],2025-08-11T11:07:06.315980,trash|BTN|deep|low
trash,BTN,ultra_short,medium,medium,call_small,False,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",8.25,4.125,True,True,[4♠] [A♦],[2♦] [8♥],2025-08-11T11:07:06.746253,trash|BTN|ultra_short|medium
trash,BB,deep,low,very_deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",6.0,-3.0,False,False,[4♠] [2♠],[6♠] [7♣],2025-08-11T11:07:06.747089,trash|BB|deep|low
trash,BB,deep,high,very_deep,raise_mid,True,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}]",235.5,-117.75,False,True,[4♠] [3♥],[7♠] [K♥],2025-08-11T11:07:07.175908,trash|BB|deep|high
trash,BTN,deep,high,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",34.975,17.4875,True,True,[2♥] [3♥],[5♥] [9♥],2025-08-11T11:07:07.612831,trash|BTN|deep|high
trash,BTN,very_deep,low,medium,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[6♣] [2♣],[3♠] [7♠],2025-08-11T11:07:07.613658,trash|BTN|very_deep|low
trash,BB,very_deep,high,deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",6.6000000000000005,-3.3000000000000003,False,False,[3♣] [3♠],[8♣] [4♠],2025-08-11T11:07:07.614311,trash|BB|very_deep|high
trash,BTN,very_deep,medium,medium,call_small,False,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",9.15,-4.575,False,True,[4♠] [2♥],[9♠] [Q♥],2025-08-11T11:07:08.044055,trash|BTN|very_deep|medium
trash,BB,very_deep,high,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",22.650000000000002,11.325000000000001,True,True,[A♠] [K♦],[7♦] [6♣],2025-08-11T11:07:08.477054,trash|BB|very_deep|high
trash,BB,deep,high,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[T♦] [J♣],[5♥] [A♦],2025-08-11T11:07:08.477792,trash|BB|deep|high
trash,BB,very_deep,medium,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[6♥] [4♦],[7♠] [6♦],2025-08-11T11:07:08.478361,trash|BB|very_deep|medium
trash,BTN,medium,medium,deep,raise_high,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",31.1,15.55,True,True,[K♥] [3♦],[Q♦] [A♦],2025-08-11T11:07:08.911931,trash|BTN|medium|medium
trash,BTN,short,high,deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[3♥] [9♦],[T♣] [5♦],2025-08-11T11:07:08.912779,trash|BTN|short|high
trash,BTN,deep,high,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}]",191.0,-95.5,False,True,[A♠] [T♣],[J♠] [Q♠],2025-08-11T11:07:09.347570,trash|BTN|deep|high
trash,BTN,medium,low,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[5♠] [7♣],[Q♦] [8♦],2025-08-11T11:07:09.348303,trash|BTN|medium|low
trash,BB,very_deep,low,medium,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[A♦] [7♥],[4♠] [3♠],2025-08-11T11:07:09.348976,trash|BB|very_deep|low
trash,BB,very_deep,low,medium,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",21.4,-10.7,False,True,[7♣] [2♣],[K♦] [J♣],2025-08-11T11:07:09.777593,trash|BB|very_deep|low
trash,BTN,very_deep,high,medium,fold,False,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",5.25,2.625,True,False,[2♠] [T♠],[Q♣] [9♦],2025-08-11T11:07:09.778342,trash|BTN|very_deep|high
trash,BB,very_deep,low,medium,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[6♦] [4♦],[A♠] [8♥],2025-08-11T11:07:09.779027,trash|BB|very_deep|low
trash,BB,very_deep,medium,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",22.75,-11.375,False,True,[2♦] [6♣],[K♣] [3♠],2025-08-11T11:07:10.228434,trash|BB|very_deep|medium
trash,BB,very_deep,high,medium,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",19.6,-9.8,False,True,[K♦] [7♥],[K♣] [J♥],2025-08-11T11:07:10.664264,trash|BB|very_deep|high
trash,BTN,deep,medium,very_deep,raise_mid,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",28.125,-14.0625,False,True,[J♦] [9♣],[J♣] [9♥],2025-08-11T11:07:11.095211,trash|BTN|deep|medium
trash,BB,very_deep,low,very_deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",24.2,-12.1,False,True,[6♠] [A♣],[4♦] [8♠],2025-08-11T11:07:11.531767,trash|BB|very_deep|low
trash,BTN,medium,low,very_deep,call_small,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",24.5,-12.25,False,True,[6♦] [3♦],[5♦] [8♥],2025-08-11T11:07:11.964445,trash|BTN|medium|low
trash,BB,deep,low,very_deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",14.5,-7.25,False,True,[3♥] [A♦],[T♥] [9♠],2025-08-11T11:07:12.396945,trash|BB|deep|low
trash,BTN,very_deep,low,deep,fold,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",12.4,6.2,True,False,[4♣] [J♠],[8♦] [T♣],2025-08-11T11:07:12.397777,trash|BTN|very_deep|low
trash,BB,deep,high,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[5♥] [8♠],[3♠] [J♦],2025-08-11T11:07:12.398438,trash|BB|deep|high
trash,BTN,very_deep,high,very_deep,call_high,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_high', 'is_hero': False}]",160.7,-80.35,False,True,[T♥] [9♦],[K♠] [T♣],2025-08-11T11:07:12.825698,trash|BTN|very_deep|high
trash,BTN,short,medium,deep,call_mid,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",38.6,19.3,True,True,[5♦] [8♦],[2♦] [3♠],2025-08-11T11:07:13.259054,trash|BTN|short|medium
trash,BB,very_deep,low,very_deep,call_mid,True,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",35.55,-17.775,False,True,[7♥] [3♦],[Q♣] [5♣],2025-08-11T11:07:13.691697,trash|BB|very_deep|low
trash,BB,very_deep,high,very_deep,raise_high,True,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",160.5,80.25,True,True,[K♥] [Q♦],[3♦] [7♠],2025-08-11T11:07:14.122239,trash|BB|very_deep|high
trash,BB,very_deep,low,very_deep,raise_high,True,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",148.975,74.4875,True,True,[T♣] [8♠],[5♠] [7♣],2025-08-11T11:07:14.559538,trash|BB|very_deep|low
trash,BTN,short,high,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",31.45,15.725,True,True,[6♦] [9♠],[7♠] [3♠],2025-08-11T11:07:15.000379,trash|BTN|short|high
trash,BB,very_deep,high,very_deep,raise_small,True,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}]",176.125,88.0625,True,True,[J♦] [7♥],[3♦] [2♦],2025-08-11T11:07:15.440476,trash|BB|very_deep|high
trash,BB,very_deep,high,deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",7.5,-3.75,False,False,[K♠] [4♦],[8♦] [5♣],2025-08-11T11:07:15.441319,trash|BB|very_deep|high
trash,BB,very_deep,high,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[K♠] [T♥],[7♥] [9♠],2025-08-11T11:07:15.441957,trash|BB|very_deep|high
trash,BB,deep,high,short,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",5.25,-2.625,False,False,[4♣] [T♦],[Q♥] [K♣],2025-08-11T11:07:15.442534,trash|BB|deep|high
trash,BTN,ultra_short,low,very_deep,raise_high,False,"[{'actor': 'hero', 'action': 'call_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",13.4,-6.7,False,True,[8♣] [6♣],[9♥] [T♦],2025-08-11T11:07:15.881427,trash|BTN|ultra_short|low
trash,BTN,deep,low,deep,call_small,False,"[{'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",14.1,7.05,True,True,[6♦] [Q♣],[8♣] [T♦],2025-08-11T11:07:16.317017,trash|BTN|deep|low
trash,BB,ultra_short,low,deep,call_mid,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",28.980000000000004,-14.490000000000002,False,True,[6♣] [T♥],[K♥] [2♦],2025-08-11T11:07:16.751164,trash|BB|ultra_short|low
trash,BB,very_deep,medium,very_deep,raise_small,False,"[{'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",17.450000000000003,-8.725000000000001,False,True,[2♦] [6♠],[A♥] [6♥],2025-08-11T11:07:17.187071,trash|BB|very_deep|medium
trash,BTN,deep,low,very_deep,raise_high,True,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'fold', 'is_hero': True}]",37.5,-18.75,False,False,[9♣] [7♦],[4♠] [5♣],2025-08-11T11:07:17.187914,trash|BTN|deep|low
trash,BB,deep,medium,medium,raise_mid,True,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}]",145.5,-72.75,False,True,[T♣] [A♥],[3♠] [Q♠],2025-08-11T11:07:17.620480,trash|BB|deep|medium
trash,BTN,very_deep,high,very_deep,call_high,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_high', 'is_hero': False}]",139.35,-69.675,False,True,[7♠] [8♦],[K♦] [6♠],2025-08-11T11:07:18.058743,trash|BTN|very_deep|high
trash,BB,medium,low,deep,raise_small,True,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_mid', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}]",96.5,48.25,True,True,[6♥] [Q♥],[2♦] [J♦],2025-08-11T11:07:18.494638,trash|BB|medium|low
trash,BTN,short,low,very_deep,raise_small,True,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}]",114.1875,57.09375,True,True,[4♦] [T♦],[T♠] [A♠],2025-08-11T11:07:18.932551,trash|BTN|short|low
trash,BB,medium,medium,deep,raise_high,False,"[{'actor': 'villain', 'action': 'raise_high', 'is_hero': False}, {'actor': 'hero', 'action': 'call_mid', 'is_hero': True}]",11.4,-5.7,False,True,[9♦] [5♣],[2♠] [J♦],2025-08-11T11:07:19.373991,trash|BB|medium|medium
trash,BTN,short,high,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[5♦] [2♠],[A♣] [Q♦],2025-08-11T11:07:19.374721,trash|BTN|short|high
trash,BB,deep,high,deep,raise_mid,False,"[{'actor': 'villain', 'action': 'raise_mid', 'is_hero': False}, {'actor': 'hero', 'action': 'call_high', 'is_hero': True}]",12.3,-6.15,False,True,[J♦] [4♠],[T♠] [J♥],2025-08-11T11:07:19.812445,trash|BB|deep|high
trash,BTN,very_deep,low,very_deep,unknown,False,"[{'actor': 'hero', 'action': 'fold', 'is_hero': True}]",1.5,-0.75,False,False,[5♣] [A♦],[2♥] [T♠],2025-08-11T11:07:19.813191,trash|BTN|very_deep|low
trash,BTN,deep,medium,medium,call_mid,True,"[{'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'raise_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_mid', 'is_hero': False}]",102.675,-51.3375,False,True,[7♦] [2♥],[J♦] [T♥],2025-08-11T11:07:20.255696,trash|BTN|deep|medium
trash,BB,very_deep,medium,very_deep,fold,False,"[{'actor': 'villain', 'action': 'fold', 'is_hero': False}]",1.5,0.75,True,False,[9♠] [4♦],[8♦] [K♠],2025-08-11T11:07:20.256447,trash|BB|very_deep|medium
trash,BTN,very_deep,medium,medium,fold,False,"[{'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'fold', 'is_hero': False}]",5.25,2.625,True,False,[3♥] [Q♦],[K♠] [A♣],2025-08-11T11:07:20.257017,trash|BTN|very_deep|medium
trash,BB,very_deep,low,medium,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_small', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",27.25,13.625,True,True,[3♦] [6♣],[5♥] [4♥],2025-08-11T11:07:20.695500,trash|BB|very_deep|low
trash,BB,medium,high,very_deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'raise_high', 'is_hero': True}, {'actor': 'villain', 'action': 'call_small', 'is_hero': False}]",66.77,33.385,True,True,[T♥] [Q♦],[4♥] [4♣],2025-08-11T11:07:21.134896,trash|BB|medium|high
trash,BB,very_deep,medium,deep,call_small,False,"[{'actor': 'villain', 'action': 'call_small', 'is_hero': False}, {'actor': 'hero', 'action': 'call_small', 'is_hero': True}]",27.1,-13.55,False,True,[Q♠] [8♦],[3♣] [A♦],2025-08-11T11:07:21.591690,trash|BB|very_deep|medium
